Número Mesa,País,Departamento,Provincia,Municipio,Localidad,Recinto,Inscritos,CC,FPV,MTS,UCS,MAS - IPSP,21F,PDC,MNR,PAN-BOL,Votos Válidos,Blancos,Nulos
50304,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. 31 de Octubre,227,163,0,0,0,21,5,11,2,4,206,1,3
50305,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. 31 de Octubre,228,126,1,0,0,37,8,13,2,3,190,1,9
50306,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. 31 de Octubre,226,144,1,5,0,20,10,18,1,0,199,3,3
50307,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. 31 de Octubre,223,137,0,0,0,33,8,15,1,0,194,2,6
50308,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. 31 de Octubre,228,139,0,0,1,33,10,13,0,3,199,4,5
50309,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. 31 de Octubre,227,138,2,1,0,36,5,14,0,2,198,1,5
50310,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. 31 de Octubre,218,132,0,0,0,25,8,12,1,1,179,0,5
50311,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. 31 de Octubre,223,132,0,2,0,34,8,12,1,5,194,1,6
50312,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. 31 de Octubre,220,141,1,1,0,26,10,5,2,0,186,3,8
50313,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. 31 de Octubre,214,130,1,1,1,29,5,18,0,1,186,4,10
50314,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. 31 de Octubre,227,141,2,0,3,32,6,11,0,2,197,3,2
50315,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. 31 de Octubre,221,143,0,4,1,36,10,11,0,1,206,1,1
50316,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. 31 de Octubre,223,142,0,0,1,31,4,15,1,2,196,3,4
50317,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. 31 de Octubre,231,132,0,2,0,38,8,12,1,4,197,3,11
50318,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Col. Aniceto Arce,228,149,1,3,2,24,4,15,0,0,198,0,3
50319,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Col. Aniceto Arce,233,167,0,2,1,24,7,7,1,0,209,0,6
50320,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Col. Aniceto Arce,228,143,0,1,1,34,8,13,1,1,202,0,3
50321,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Col. Aniceto Arce,226,128,0,1,2,43,4,10,0,3,191,1,5
50322,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Col. Aniceto Arce,39,34,0,0,0,3,0,0,0,0,37,0,0
50323,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Gualberto Villarroel,225,107,0,3,0,30,18,26,0,0,184,4,13
50324,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Gualberto Villarroel,226,124,0,0,1,46,6,16,1,2,196,3,8
50325,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Gualberto Villarroel,223,107,0,2,2,38,12,30,1,1,193,4,11
50326,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Gualberto Villarroel,226,111,0,2,0,33,16,21,1,4,188,3,6
50327,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Gualberto Villarroel,221,130,0,1,1,26,10,15,1,0,184,7,13
50328,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Gualberto Villarroel,214,103,0,5,3,30,19,16,1,3,180,5,4
50329,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Gualberto Villarroel,224,121,1,1,2,37,12,21,1,1,197,4,6
50330,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Gualberto Villarroel,226,101,0,2,1,49,22,14,1,2,192,0,13
50331,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Gualberto Villarroel,221,126,1,0,1,42,9,11,2,3,195,3,7
50332,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Gualberto Villarroel,222,108,1,1,2,36,11,28,2,1,190,0,4
50333,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Gualberto Villarroel,228,123,0,0,3,30,14,20,3,4,197,5,9
50334,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Gualberto Villarroel,193,105,0,1,0,28,8,16,0,1,159,2,13
50335,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Coleg. Antofagasta,221,129,0,0,0,28,8,15,1,4,185,2,5
50336,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Coleg. Antofagasta,233,116,1,1,3,56,10,14,1,1,203,5,6
50337,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Coleg. Antofagasta,226,152,1,2,0,25,9,13,1,2,205,0,6
50338,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Coleg. Antofagasta,229,135,0,0,0,26,9,20,2,3,195,4,13
50339,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Coleg. Antofagasta,223,136,0,2,0,23,8,19,1,4,193,6,11
50340,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Coleg. Antofagasta,221,138,1,2,0,35,6,8,4,3,197,3,9
50341,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Coleg. Antofagasta,227,129,1,1,2,33,13,16,2,4,201,0,6
50342,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Coleg. Antofagasta,234,143,0,2,0,30,9,11,3,1,199,6,8
50343,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Coleg. Antofagasta,228,130,1,2,0,29,6,8,1,3,180,1,24
50344,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Coleg. Antofagasta,225,136,0,1,0,34,7,12,1,3,194,3,8
50345,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Coleg. Antofagasta,216,129,0,0,1,34,13,8,2,2,189,2,5
50346,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Coleg. Antofagasta,224,130,0,0,0,34,8,10,0,2,184,2,10
50347,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Coleg. Antofagasta,229,123,0,0,2,33,7,17,1,3,186,6,15
50348,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Coleg. Antofagasta,226,147,1,0,0,24,10,8,0,2,192,8,7
50349,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Coleg. Antofagasta,227,117,1,3,0,28,10,16,3,7,185,9,9
50350,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Coleg. Antofagasta,176,102,0,0,0,20,9,18,1,2,152,2,4
50351,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. 12 de Abril,229,110,0,0,1,45,9,27,0,0,192,6,7
50352,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. 12 de Abril,214,122,0,4,1,26,11,16,0,3,183,3,10
50353,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. 12 de Abril,228,120,1,3,0,33,13,23,0,1,194,3,12
50354,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. 12 de Abril,221,120,2,2,1,27,9,21,0,4,186,1,12
50355,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. 12 de Abril,59,37,0,0,0,2,2,8,1,1,51,1,6
50356,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Copacabana,227,143,0,1,1,26,10,13,0,0,194,0,6
50357,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Copacabana,230,155,2,3,0,23,7,11,0,2,203,2,5
50358,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Copacabana,225,143,1,2,1,22,11,11,1,3,195,2,6
50359,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Copacabana,225,140,2,0,1,31,11,11,0,3,199,3,3
50360,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Copacabana,228,146,1,1,1,31,7,13,0,2,202,0,3
50361,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Copacabana,224,134,1,3,1,23,9,16,1,2,190,3,11
50362,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Copacabana,230,145,0,1,1,23,13,9,1,1,194,1,8
50363,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Copacabana,222,155,1,1,0,19,9,16,1,1,203,1,7
50364,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Copacabana,226,158,0,3,0,17,8,9,0,2,197,4,5
50365,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Copacabana,229,145,0,1,0,22,9,12,4,2,195,4,6
50366,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Copacabana,229,144,0,3,0,25,8,17,4,3,204,4,4
50367,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Copacabana,156,108,1,2,0,7,10,7,3,2,140,4,0
50368,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Cleto Loayza,230,114,0,1,1,51,11,22,2,2,204,4,9
50369,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Cleto Loayza,226,135,1,1,0,29,4,14,1,3,188,0,13
50370,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Cleto Loayza,222,145,1,0,0,28,7,13,0,2,196,4,6
50371,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Cleto Loayza,228,131,0,3,0,19,9,31,1,1,195,3,13
50372,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Cleto Loayza,220,130,0,2,1,28,7,17,0,0,185,1,7
50373,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Cleto Loayza,230,160,0,1,1,21,6,16,0,2,207,1,7
50374,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Cleto Loayza,224,146,1,2,1,19,12,8,0,1,190,2,12
50375,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Cleto Loayza,228,117,2,1,0,31,15,25,1,1,193,2,9
50376,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Cleto Loayza,236,135,0,2,0,27,14,18,0,3,199,6,9
50377,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Cleto Loayza,226,114,0,1,3,37,11,20,0,7,193,4,12
50378,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Cleto Loayza,225,135,0,2,0,26,10,18,0,1,192,2,12
50379,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Cleto Loayza,229,134,0,0,0,31,7,22,0,6,200,1,5
50380,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Cleto Loayza,228,128,1,0,0,38,6,15,0,1,189,7,12
50381,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Cleto Loayza,224,118,2,1,2,38,12,13,0,5,191,0,11
50382,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Cleto Loayza,41,26,0,1,0,7,0,1,0,1,36,0,3
50383,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Instituto San Juan,215,132,0,1,0,29,10,9,1,2,184,2,7
50384,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Instituto San Juan,218,144,0,1,0,21,11,14,1,0,192,1,8
50385,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Instituto San Juan,216,136,1,0,4,22,8,15,1,1,188,3,7
50386,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Instituto San Juan,221,151,1,0,1,28,9,8,1,1,200,0,9
50387,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Instituto San Juan,239,158,1,2,2,16,7,14,1,6,207,2,13
50388,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. German Busch,222,105,2,2,2,43,10,20,1,3,188,8,9
50389,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. German Busch,228,102,3,3,1,36,7,23,1,2,178,2,18
50390,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. German Busch,232,96,1,3,1,43,15,25,3,4,191,4,19
50391,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. German Busch,231,107,1,3,1,47,10,24,2,1,196,7,10
50392,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. German Busch,230,117,2,0,0,34,15,19,1,1,189,6,10
50393,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. German Busch,230,120,1,0,1,33,9,18,1,4,187,6,13
50394,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. German Busch,227,106,1,4,3,35,13,20,1,2,185,3,18
50395,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. German Busch,233,98,2,4,1,36,15,32,2,3,193,9,12
50396,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. German Busch,229,127,1,0,1,31,14,14,1,3,192,4,15
50397,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. German Busch,225,96,2,1,0,55,8,21,2,1,186,2,15
50398,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. German Busch,233,105,1,2,1,51,5,20,1,2,188,4,11
50399,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. German Busch,228,115,0,2,1,35,10,18,2,2,185,4,15
50400,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. German Busch,80,45,1,0,0,8,3,8,0,0,65,2,2
50401,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Don Bosco B,236,134,0,0,2,38,10,22,0,4,210,2,5
50402,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Don Bosco B,237,121,1,3,0,32,12,27,0,1,197,2,6
50403,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Don Bosco B,235,124,0,0,2,44,8,31,1,0,210,3,5
50404,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Don Bosco B,227,120,0,1,0,46,7,22,0,1,197,1,7
50405,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Humberto Iporre Salinas,229,66,5,2,1,56,7,46,1,2,186,7,17
50406,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Humberto Iporre Salinas,230,62,3,1,4,67,11,38,1,1,188,3,13
50407,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Humberto Iporre Salinas,231,51,1,4,4,69,7,54,0,3,193,3,15
50408,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Humberto Iporre Salinas,231,62,1,5,1,54,19,39,0,2,183,8,20
50409,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Humberto Iporre Salinas,230,69,0,3,0,71,6,39,2,2,192,4,21
50410,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Humberto Iporre Salinas,226,70,0,0,1,63,9,42,2,0,187,2,12
50411,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Humberto Iporre Salinas,227,59,2,2,0,62,9,45,1,2,182,3,24
50412,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Humberto Iporre Salinas,225,49,3,3,1,55,16,60,0,3,209,3,16
50413,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Humberto Iporre Salinas,230,55,4,2,2,49,14,44,1,1,172,10,25
50414,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Humberto Iporre Salinas,228,68,0,3,0,54,7,42,1,3,178,7,17
50415,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Humberto Iporre Salinas,233,75,2,5,1,49,12,41,1,0,213,4,23
50416,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Humberto Iporre Salinas,223,78,0,5,4,47,20,33,1,6,194,4,10
50417,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Humberto Iporre Salinas,226,59,1,2,1,59,8,41,0,3,174,3,23
50418,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Humberto Iporre Salinas,228,73,1,2,1,54,14,38,3,2,188,3,15
50419,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Humberto Iporre Salinas,86,18,0,1,1,22,5,22,1,0,70,3,4
50420,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Antonio Jose De Sucre,228,88,1,1,4,42,15,28,3,1,183,6,18
50421,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Antonio Jose De Sucre,224,104,3,5,0,37,6,18,0,3,175,4,10
50422,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Antonio Jose De Sucre,229,108,1,1,2,40,10,26,1,1,190,1,11
50423,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Antonio Jose De Sucre,224,94,0,3,2,38,11,30,0,2,180,4,17
50424,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Antonio Jose De Sucre,232,104,2,3,0,38,15,27,2,4,195,6,13
50425,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Antonio Jose De Sucre,227,97,2,4,0,33,12,32,0,1,181,6,16
50426,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Antonio Jose De Sucre,223,106,1,1,3,33,10,26,4,0,184,5,12
50427,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Antonio Jose De Sucre,222,100,1,1,0,36,14,19,1,6,178,0,18
50428,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Antonio Jose De Sucre,223,100,0,4,5,32,11,28,0,3,183,3,15
50429,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Antonio Jose De Sucre,227,91,1,1,3,46,10,27,3,3,185,5,18
50430,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Antonio Jose De Sucre,219,91,2,1,4,43,12,26,1,1,181,2,14
50431,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Antonio Jose De Sucre,228,81,2,3,1,46,14,34,0,3,184,6,13
50432,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Antonio Jose De Sucre,228,107,3,0,0,39,10,29,3,0,191,5,13
50433,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Antonio Jose De Sucre,217,99,3,1,2,44,5,29,0,1,184,3,14
50434,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Antonio Jose De Sucre,213,91,0,2,1,33,15,31,2,2,177,3,11
50435,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Antonio Jose De Sucre,220,114,2,2,7,32,11,15,0,1,184,4,4
50436,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Antonio Jose De Sucre,226,93,2,4,3,51,9,19,1,1,183,5,14
50437,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Antonio Jose De Sucre,219,108,1,2,0,36,13,27,0,1,188,4,8
50438,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,U.E. Antonio Jose De Sucre,168,63,1,3,1,33,12,26,1,2,142,6,8
50439,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Enrique Viana,235,138,0,3,1,29,8,15,0,1,195,0,8
50440,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Enrique Viana,225,127,0,0,4,32,4,23,2,4,196,3,11
50441,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Enrique Viana,233,149,1,1,1,27,5,19,1,3,207,0,10
50442,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Enrique Viana,229,156,1,0,0,21,5,16,1,2,202,4,7
50443,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Enrique Viana,229,128,0,1,1,38,4,20,1,1,194,2,10
50444,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Enrique Viana,225,130,0,2,0,34,15,14,0,1,196,1,6
50445,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Enrique Viana,226,147,0,0,1,30,5,21,5,1,210,0,3
50446,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Enrique Viana,229,144,0,0,0,23,10,10,3,2,192,4,13
50447,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Enrique Viana,228,146,1,0,1,37,6,10,2,4,207,1,2
50448,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Enrique Viana,229,149,0,2,1,27,8,11,0,2,200,1,8
50449,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Enrique Viana,231,135,1,2,1,32,5,11,1,3,191,2,10
50450,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Enrique Viana,231,125,1,1,1,27,13,25,2,2,197,1,10
50451,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Enrique Viana,224,146,2,1,0,30,7,11,0,0,197,0,6
50452,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Enrique Viana,231,122,3,1,2,41,9,19,1,0,198,5,9
50453,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Enrique Viana,226,148,1,0,0,24,5,11,1,1,191,3,6
50454,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Enrique Viana,228,144,0,0,2,33,6,13,1,0,199,3,5
50455,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Enrique Viana,230,156,0,0,0,23,11,17,0,1,208,2,3
50456,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Enrique Viana,225,129,2,2,2,40,8,18,0,0,201,1,4
50457,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Enrique Viana,230,153,0,1,0,26,10,16,0,2,208,2,7
50458,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Enrique Viana,228,137,0,1,2,26,2,24,0,1,193,2,11
50459,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Kenny Prieto Melgarejo,231,100,1,0,1,37,8,43,0,2,192,3,13
50460,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Kenny Prieto Melgarejo,227,113,1,1,0,37,9,34,0,1,196,4,10
50461,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Kenny Prieto Melgarejo,237,106,0,3,2,47,8,36,2,2,206,3,10
50462,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Kenny Prieto Melgarejo,229,105,0,5,1,48,16,20,3,1,199,2,8
50463,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Kenny Prieto Melgarejo,228,91,1,2,2,50,8,34,0,3,192,4,10
50464,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Kenny Prieto Melgarejo,231,105,0,5,1,50,6,33,0,1,201,5,6
50465,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Kenny Prieto Melgarejo,230,101,0,1,1,44,11,29,0,4,191,3,15
50466,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Kenny Prieto Melgarejo,225,125,0,4,1,34,4,25,0,4,197,1,14
50467,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Kenny Prieto Melgarejo,229,129,1,0,2,26,4,35,0,1,198,0,14
50468,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Kenny Prieto Melgarejo,232,132,0,1,3,29,6,33,1,1,206,5,4
50469,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Kenny Prieto Melgarejo,227,106,0,2,1,42,6,31,2,2,192,4,12
50470,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Kenny Prieto Melgarejo,227,112,0,3,1,44,8,26,2,1,197,2,15
50471,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Kenny Prieto Melgarejo,230,106,0,5,1,51,3,35,0,0,201,4,8
50472,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Kenny Prieto Melgarejo,232,113,1,0,2,33,9,37,0,1,196,3,10
50473,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Kenny Prieto Melgarejo,232,105,0,4,1,57,8,32,1,1,209,1,5
50474,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Kenny Prieto Melgarejo,235,117,0,2,1,56,5,22,1,2,206,3,11
50475,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Kenny Prieto Melgarejo,224,122,0,2,1,36,2,32,2,1,198,1,8
50476,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Kenny Prieto Melgarejo,235,114,0,2,4,46,4,29,1,0,200,5,10
50477,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Kenny Prieto Melgarejo,235,114,0,2,2,33,10,26,2,0,189,4,22
50478,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Kenny Prieto Melgarejo,227,128,1,1,1,34,6,24,1,3,199,3,7
50479,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Kenny Prieto Melgarejo,226,94,0,4,1,41,20,39,0,2,201,2,8
50480,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Kenny Prieto Melgarejo,80,31,0,1,1,21,4,12,1,0,71,1,1
50481,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Cobija,229,140,0,3,0,25,11,15,0,2,196,2,9
50482,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Cobija,225,141,0,0,0,31,4,19,1,0,196,3,8
50483,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Cobija,226,145,0,1,1,28,7,18,2,4,206,0,7
50484,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Cobija,231,138,0,3,0,30,5,17,0,2,195,0,13
50485,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Cobija,228,140,1,2,0,40,5,12,0,2,202,2,3
50486,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Cobija,221,142,1,1,0,13,10,16,1,2,186,1,4
50487,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Cobija,219,136,1,1,3,28,10,8,4,4,195,2,5
50488,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Cobija,227,141,3,3,0,27,8,18,2,1,203,1,7
50489,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Cobija,222,147,0,1,0,20,9,16,0,2,195,3,7
50490,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Cobija,220,108,0,1,0,46,9,14,0,2,180,3,10
50491,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Cobija,229,144,0,1,1,31,9,9,1,3,199,2,4
50492,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Cobija,227,151,0,1,1,17,10,20,3,1,204,1,7
50493,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Cobija,228,133,1,1,0,32,8,16,0,3,194,0,3
50494,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Cobija,228,162,0,2,2,18,5,11,1,0,201,2,11
50495,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Cobija,228,139,1,1,0,29,5,18,0,4,197,4,6
50496,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Cobija,223,148,1,1,1,23,7,17,1,1,200,1,8
50497,Bolivia,Potosí,Tomas Frias,Potosí,Potosí,Esc. Cobija,33,15,0,0,0,9,0,4,0,0,28,0,0
